"Name","PowerState","Notes","Guest","NumCpu","CoresPerSocket","MemoryMB","MemoryGB","VMHostId","VMHost","VApp","FolderId","Folder","ResourcePoolId","ResourcePool","HARestartPriority","HAIsolationResponse","DrsAutomationLevel","VMSwapfilePolicy","VMResourceConfiguration","Version","HardwareVersion","PersistentId","GuestId","UsedSpaceGB","ProvisionedSpaceGB","DatastoreIdList","CreateDate","SEVEnabled","BootDelayMillisecond","MigrationEncryption","MemoryHotAddEnabled","MemoryHotAddIncrement","MemoryHotAddLimit","CpuHotAddEnabled","CpuHotRemoveEnabled","ExtensionData","CustomFields","Id","Uid"
"LCFPRINT2 AS400 Print Server_CDP","PoweredOff","Updated: 3/21/16
Last backup: [6/4/2025 3:02:56 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPRINT2 AS400 Print Server_CDP:Microsoft Windows Server 2012 (64-bit)","1","1","4096","4","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","50324fce-d828-1f4c-6adc-ed1a6f988a84","windows8Server64Guest","79.96250415593385696411132812","144.82466398924589157104492187","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211534","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211534/"
"DNSForward2_replica","PoweredOff","Last backup: [6/9/2025 3:19:11 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","DNSForward2_replica:Microsoft Windows 10 (64-bit)","2","1","4096","4","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","5032cff2-c13b-6a19-7e93-1481e34dea9d","windows9_64Guest","17.214411738328635692596435547","102.07851770054548978805541993","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-330620","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-330620/"
"LCFSQL22 Kwiktag SQL Server_CDP","PoweredOff","Last backup: [6/8/2025 8:41:12 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSQL22 Kwiktag SQL Server_CDP:Microsoft Windows Server 2016 (64-bit)","8","4","32768","32","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/327680","v11","vmx-11","50327da8-0a5c-19d7-1833-008dfcda97e5","windows9Server64Guest","144.1777535853907465934753418","472.05077940504997968673706055","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-330770","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-330770/"
"LCFLWK01 Labworks SQL Server_replica","PoweredOff","Last backup: [3/9/2025 9:55:26 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFLWK01 Labworks SQL Server_replica:Microsoft Windows Server 2016 (64-bit)","1","1","8192","8","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/81920","v11","vmx-11","50324811-80b5-e62f-bf48-22589aeebb27","windows9Server64Guest","69.129165205173194408416748047","267.98838770017027854919433594","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-26351","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-26351/"
"LCFIIS01 Internet Web Server_CDP","PoweredOff","Last backup: [2/17/2025 12:03:56 AM]; Veeam server: [Veeam]; Job: [Prod 12 am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFIIS01 Internet Web Server_CDP:Microsoft Windows Server 2012 (64-bit)","1","1","3072","3","HostSystem-host-20192","lc2psv-esxi6.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/30720","v11","vmx-11","5032c5c1-d112-737c-c3c5-7fd11c07721b","windows8Server64Guest","68.719742138870060443878173828","162.56189936399459838867187500","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-267796","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-267796/"
"LCFKTG04 KwikTag Data Gateway 3_replica","PoweredOff","Updated 4-14-21
Last backup: [6/4/2025 12:04:53 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFKTG04 KwikTag Data Gateway 3_replica:Microsoft Windows Server 2016 (64-bit)","4","4","16384","16","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","503207dc-3ddb-5e2f-5cfd-5cbc073abf6a","windows9Server64Guest","110.57159460708498954772949219","527.41865777038037776947021485","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-283106","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-283106/"
"GISMonitor_CDP","PoweredOff","Last backup: [6/10/2025 12:04:04 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","GISMonitor_CDP:Microsoft Windows 10 (64-bit)","6","3","24576","24","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/6000 MemShares:Normal/245760","v11","vmx-11","503233aa-c080-c803-4d2d-0ef4828ecb0c","windows9_64Guest","228.68200818169862031936645508","403.55398989003151655197143555","System.String[]","3/31/2023 3:22:22 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211510","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211510/"
"SecurityTeam01_CDP","PoweredOff","Last backup: [6/10/2025 3:38:22 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","SecurityTeam01_CDP:Microsoft Windows 10 (64-bit)","2","1","4096","4","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","50322772-bc8d-e3de-430b-646f9e7c7550","windows9_64Guest","207.00571191869676113128662109","311.86983609385788440704345703","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211515","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211515/"
"map4.cad.local_replica","PoweredOff","Last backup: [7/10/2024 3:38:00 AM]; Veeam server: [Veeam]; Job: [LC1PVM Missing Tag Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","map4.cad.local_replica:Microsoft Windows Server 2016 (64-bit)","4","1","32768","32","HostSystem-host-20192","lc2psv-esxi6.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/327680","v14","vmx-14","50327c07-66fe-07d3-6bc4-5a974da3d79a","windows9Server64Guest","299.41362927202135324478149414","932.2806878117844462394714356","System.String[]","2/9/2022 8:21:17 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-329575","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-329575/"
"LCFKWC01 Kronos Web-App Server_CDP","PoweredOff","JWS 04-13-21 Applied Windows Updates
Last backup: [6/10/2025 12:04:22 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFKWC01 Kronos Web-App Server_CDP:Microsoft Windows Server 2016 (64-bit)","4","4","16384","16","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","5032b3c6-d96a-708f-0026-c4ec73bdee5c","windows9Server64Guest","104.7931626318022608757019043","221.66121440287679433822631836","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-271424","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-271424/"
"WEBEOC_replica","PoweredOff","Last backup: [6/9/2025 12:28:00 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","WEBEOC_replica:Microsoft Windows Server 2016 (64-bit)","2","1","16384","16","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:High/4000 MemShares:Normal/163840","v13","vmx-13","50324c40-9503-321b-0146-d7ecabaab254","windows9Server64Guest","103.76736793108284473419189453","200.63147570285946130752563476","System.String[]","5/4/2022 10:25:32 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-319732","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-319732/"
"LCFSQL22 Kwiktag SQL Server_replica","PoweredOff","Last backup: [3/9/2025 8:24:14 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFSQL22 Kwiktag SQL Server_replica:Microsoft Windows Server 2016 (64-bit)","8","4","32768","32","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/327680","v11","vmx-11","5032f255-a02a-cf68-82cd-879b28f5dadf","windows9Server64Guest","581.50313689559698104858398438","909.3761113416403532028198242","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-24505","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-24505/"
"LCFSPS05 SharePoint Central Admin Node 2 Server_CDP","PoweredOff","Enterprise
ITG Contact- Armando Negron
Last backup: [6/10/2025 3:27:26 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSPS05 SharePoint Central Admin Node 2 Server_CDP:Microsoft Windows Server 2012 (64-bit)","8","2","16384","16","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/163840","v11","vmx-11","50325084-15d4-aba6-65e3-60ac906697e7","windows8Server64Guest","296.54100105725228786468505859","473.39691123086959123611450195","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211477","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211477/"
"LCFPDX04 ProjectDox Job Proc 2_replica","PoweredOff","Updated: 4/14/21
Last backup: [6/9/2025 3:30:18 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPDX04 ProjectDox Job Proc 2_replica:Microsoft Windows Server 2012 (64-bit)","4","4","16384","16","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","50324b46-d505-724a-db1e-df077a5fe3e1","windows8Server64Guest","78.889888159930706024169921875","345.75695175305008888244628906","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-18655","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-18655/"
"LCFPACCDB02 Accela Database Server Node 2_replica","PoweredOff","Last backup: [6/1/2025 3:06:26 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPACCDB02 Accela Database Server Node 2_replica:Microsoft Windows Server 2016 (64-bit)","12","6","65536","64","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:High/24000 MemShares:Normal/655360","v11","vmx-11","5032a418-3ed9-d4f2-6bc6-8f397ab43217","windows9Server64Guest","1043.6527044950053095817565918","3337.3106090668588876724243164","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-18617","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-18617/"
"LCFGIS32 ArcGIS Image Server_replica","PoweredOff","Last backup: [3/7/2025 3:03:15 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFGIS32 ArcGIS Image Server_replica:","4","1","24576","24","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/245760","v11","vmx-11","50320847-8ce9-4717-cc61-908d9b4dc90c","windows9Server64Guest","2.9434096552431583404541015625","227.79144433699548244476318359","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-278836","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-278836/"
"LCFPHP01 Public Safety PHP Web Server_CDP","PoweredOff","Last backup: [6/10/2025 12:04:41 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPHP01 Public Safety PHP Web Server_CDP:Microsoft Windows Server 2016 (64-bit)","6","2","16384","16","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/6000 MemShares:Normal/163840","v11","vmx-11","5032dc6b-a0de-4627-0397-ef83ecc9fad2","windows9Server64Guest","173.48635142389684915542602539","370.33833195362240076065063477","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-271425","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-271425/"
"LCFCLV03 Clever BusTime Web_CDP","PoweredOff","Last backup: [6/10/2025 12:20:04 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFCLV03 Clever BusTime Web_CDP:Microsoft Windows Server 2016 (64-bit)","2","2","8192","8","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/81920","v11","vmx-11","5032a011-a067-70a4-6a53-ba100e80111f","windows9Server64Guest","114.28808845207095146179199219","323.15029486361891031265258789","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211479","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211479/"
"LCFINF03 Singlewire-InformaCast-Virtual-Appliance_replica","PoweredOff","Last backup: [6/9/2025 12:45:23 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFINF03 Singlewire-InformaCast-Virtual-Appliance_replica:Debian GNU/Linux 5 (32-bit)","1","1","4096","4","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","5032e5e1-5799-344f-6a59-eb025ddf98d5","debian5Guest","74.684805708006024360656738281","162.37072575651109218597412109","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-19706","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-19706/"
"LCFWFS01 Windows 2016 File Server_replica","PoweredOff","Last backup: [3/8/2025 12:35:05 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFWFS01 Windows 2016 File Server_replica:Microsoft Windows Server 2016 (64-bit)","4","4","8192","8","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/81920","v11","vmx-11","5032160b-8666-abf5-59eb-9c160161c4aa","windows9Server64Guest","1432.4961395403370261192321777","7685.3622231949120759963989257","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-279517","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-279517/"
